Id,issuercountrycode,txvariantcode,bin,amount,currencycode,shoppercountrycode,shopperinteraction,cardverificationcodesupplied,cvcresponsecode,accountcode,mail_id,ip_id,card_id,label
117230,GB,mccredit,546780.0,2495.0,GBP,GB,Ecommerce,True,1,UKAccount,email173435,ip333011,card119624,1
63542,GB,visadebit,475142.0,7500.0,GBP,GB,Ecommerce,True,1,UKAccount,email5899,ip315189,card67581,1
198670,MX,mccredit,549138.0,39900.0,MXN,MX,Ecommerce,True,0,MexicoAccount,email343663,ip78904,card94400,1
55008,GB,visadebit,492181.0,1400.0,GBP,GB,ContAuth,False,0,UKAccount,email236409,ip184876,card85020,1
172384,GB,visadebit,465943.0,6200.0,GBP,US,Ecommerce,True,1,UKAccount,email105220,ip6791,card138514,1
102254,GB,visaclassic,493848.0,5270.0,GBP,GB,Ecommerce,True,1,UKAccount,email333040,ip210877,card235478,1
128697,GB,visacorporate,486483.0,21600.0,GBP,GB,Ecommerce,True,1,UKAccount,email279651,ip137578,card240943,1
124525,AU,mccredit,521729.0,15000.0,AUD,AU,Ecommerce,True,0,APACAccount,email118102,ip159655,card19959,1
54346,GB,visadebit,465944.0,7095.0,GBP,GB,Ecommerce,True,1,UKAccount,email195628,ip48770,card178700,1
214952,GB,visaclassic,454305.0,5195.0,GBP,GB,Ecommerce,True,1,UKAccount,email139923,ip155980,card257778,1
179034,GB,visadebit,465943.0,10395.0,GBP,GB,Ecommerce,True,1,UKAccount,email226141,ip51015,card113327,1
87949,GB,visadebit,446238.0,15215.0,GBP,GB,Ecommerce,True,1,UKAccount,email248685,ip149779,card129245,1
20573,GB,visadebit,465942.0,3700.0,GBP,GB,ContAuth,False,0,UKAccount,email289450,ip350086,card98512,1
64223,GB,visadebit,465943.0,6395.0,GBP,GB,Ecommerce,True,1,UKAccount,email287834,ip51987,card75469,1
211803,GB,visadebit,454742.0,6090.0,GBP,GB,Ecommerce,True,1,UKAccount,email281737,ip249573,card77496,1
228021,GB,visadebit,446292.0,6595.0,GBP,GB,Ecommerce,True,1,UKAccount,email86553,ip37152,card18190,1
179951,GB,visadebit,475714.0,15500.0,GBP,GB,Ecommerce,True,1,UKAccount,email154297,ip336613,card59497,1
7845,AU,visaclassic,494052.0,19400.0,AUD,,Ecommerce,True,0,APACAccount,email148674,ip36577,card19173,1
120524,GB,mccredit,530127.0,10000.0,GBP,GB,Ecommerce,True,1,UKAccount,email239348,ip335975,card34718,1
20889,MX,mccredit,549138.0,167480.0,MXN,MX,Ecommerce,True,0,MexicoAccount,email149890,ip142544,card16708,1
4010,SE,mcdebit,554501.0,89900.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email263184,ip200409,card116906,1
213704,SE,mccredit,516020.0,49900.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email233363,ip294977,card39657,1
62729,GB,visadebit,465942.0,5400.0,GBP,GB,Ecommerce,True,1,UKAccount,email319145,ip326100,card22458,1
180886,GB,visadebit,492181.0,9545.0,GBP,GB,Ecommerce,,1,UKAccount,email100209,ip307141,card181684,1
65875,GB,mccredit,530127.0,3595.0,GBP,GB,Ecommerce,True,1,UKAccount,email302661,ip94609,card220105,1
105635,GB,visadebit,454742.0,1800.0,GBP,GB,Ecommerce,True,1,UKAccount,email220727,ip43696,card160256,1
42586,GB,visadebit,454742.0,3395.0,GBP,GB,Ecommerce,True,1,UKAccount,email81122,ip246288,card165204,1
72692,GB,visadebit,475127.0,3795.0,GBP,GB,Ecommerce,True,1,UKAccount,email320303,ip335753,card118635,1
104996,GB,visa,489396.0,7500.0,GBP,GB,Ecommerce,,1,UKAccount,email123348,ip14789,card64864,1
226516,GB,visa,489396.0,5595.0,GBP,GB,Ecommerce,True,1,UKAccount,email279423,ip184846,card112305,1
154278,GB,visadebit,446291.0,5345.0,GBP,GB,Ecommerce,True,1,UKAccount,email250227,ip342623,card64825,1
227363,GB,visadebit,446291.0,6895.0,GBP,GB,Ecommerce,,1,UKAccount,email246998,ip278830,card9186,1
203902,MX,mccredit,528843.0,71940.0,MXN,MX,Ecommerce,True,0,MexicoAccount,email9133,ip112709,card6007,1
37561,SE,visadebit,453903.0,100000.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email71072,ip121158,card64790,1
13273,GB,visadebit,475128.0,2350.0,GBP,GB,Ecommerce,True,1,UKAccount,email77250,ip300243,card237923,1
35369,GB,visadebit,492181.0,4395.0,GBP,GB,Ecommerce,,1,UKAccount,email20980,ip150516,card233278,1
16095,GB,visadebit,446274.0,1895.0,GBP,GB,Ecommerce,True,1,UKAccount,email64330,ip243444,card152240,1
205771,SE,mccredit,541256.0,84900.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email184708,ip232391,card74511,1
227453,GB,visadebit,476366.0,16650.0,GBP,GB,Ecommerce,True,1,UKAccount,email219336,ip342121,card158641,1
108784,SE,mccredit,541256.0,110500.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email209998,ip173709,card36545,1
88657,NZ,visadebit,483741.0,4850.0,NZD,NZ,Ecommerce,True,0,APACAccount,email286970,ip22616,card257590,1
58645,GB,visadebit,492181.0,7095.0,GBP,AU,Ecommerce,True,1,UKAccount,email185541,ip31904,card254166,1
93294,GB,mccredit,552188.0,8095.0,GBP,GB,Ecommerce,True,1,UKAccount,email208573,ip322540,card138165,1
180178,GB,visadebit,465858.0,4695.0,GBP,GB,Ecommerce,True,1,UKAccount,email207015,ip59274,card69886,1
229316,GB,visadebit,454313.0,2480.0,GBP,GB,Ecommerce,True,1,UKAccount,email220543,ip301497,card82775,1
152381,GB,visadebit,465944.0,1500.0,GBP,GB,Ecommerce,True,1,UKAccount,email36844,ip342379,card240129,1
37624,GB,visaplatinum,492910.0,8500.0,GBP,GB,ContAuth,False,0,UKAccount,email215768,ip104705,card151383,1
184877,GB,visadebit,465944.0,6090.0,GBP,GB,Ecommerce,True,1,UKAccount,email253873,ip293308,card33884,1
2682,GB,mccredit,546811.0,3645.0,GBP,GB,Ecommerce,True,1,UKAccount,email272768,ip177677,card106317,1
132952,AU,visaclassic,456443.0,12750.0,AUD,AU,Ecommerce,True,0,APACAccount,email229872,ip1854,card184999,1
70677,GB,mccredit,543429.0,7400.0,GBP,GB,Ecommerce,True,1,UKAccount,email231558,ip279071,card145024,1
18552,NZ,mccredit,524419.0,9000.0,NZD,NZ,Ecommerce,True,0,APACAccount,email53513,ip115649,card101951,1
183795,GB,visaclassic,485474.0,5595.0,GBP,GB,Ecommerce,True,1,UKAccount,email150001,ip265009,card233706,1
34242,GB,visadebit,446238.0,10200.0,GBP,GB,Ecommerce,,1,UKAccount,email342611,ip240918,card219344,1
233050,GB,visadebit,465861.0,16570.0,GBP,GB,Ecommerce,True,1,UKAccount,email320821,ip276106,card230718,1
35909,GB,visadebit,446291.0,4950.0,GBP,GB,Ecommerce,True,1,UKAccount,email326453,ip259413,card66218,1
132150,GB,visadebit,465858.0,11500.0,GBP,GB,Ecommerce,True,1,UKAccount,email121460,ip13448,card86312,1
81821,AU,mccredit,516320.0,9650.0,AUD,AU,Ecommerce,True,0,APACAccount,email146466,ip26709,card50447,1
7219,GB,visadebit,465858.0,12800.0,GBP,GB,Ecommerce,True,1,UKAccount,email146897,ip197898,card254485,1
98955,GB,visadebit,475128.0,2180.0,GBP,GB,Ecommerce,,1,UKAccount,email235114,ip291425,card78684,1
55150,GB,visaplatinum,492910.0,12432.0,GBP,GB,Ecommerce,True,1,UKAccount,email175731,ip319138,card66201,1
205656,SE,visadebit,455262.0,99900.0,SEK,SE,Ecommerce,,1,SwedenAccount,email210166,ip228820,card177844,1
228984,GB,visadebit,446238.0,5000.0,GBP,GB,Ecommerce,True,1,UKAccount,email114567,ip45035,card117756,1
26363,AU,visagold,455702.0,12850.0,AUD,AU,Ecommerce,True,0,APACAccount,email80572,ip32156,card193383,1
182624,GB,visadebit,476223.0,4500.0,GBP,GB,Ecommerce,True,1,UKAccount,email94621,ip332702,card7630,1
67092,GB,visaplatinum,492910.0,8395.0,GBP,GB,Ecommerce,True,1,UKAccount,email118349,ip292175,card114903,1
127285,GB,visagold,402396.0,10250.0,GBP,GB,Ecommerce,True,1,UKAccount,email117492,ip100411,card48058,1
129370,GB,mccredit,529930.0,3895.0,GBP,GB,Ecommerce,True,1,UKAccount,email229449,ip196798,card21391,1
180942,GB,visadebit,475130.0,1895.0,GBP,GB,Ecommerce,True,1,UKAccount,email240140,ip346341,card85663,1
198963,GB,visadebit,465943.0,14800.0,GBP,GB,Ecommerce,True,1,UKAccount,email194714,ip93030,card116304,1
148085,GB,visadebit,446272.0,2450.0,GBP,GB,Ecommerce,True,1,UKAccount,email197481,ip72835,card200804,1
203176,GB,visadebit,446238.0,15500.0,GBP,GB,Ecommerce,True,1,UKAccount,email124816,ip197058,card19825,1
80123,GB,visadebit,492181.0,3595.0,GBP,GB,Ecommerce,True,1,UKAccount,email9719,ip270507,card70543,1
33389,GB,visadebit,446291.0,6200.0,GBP,GB,Ecommerce,True,1,UKAccount,email43024,ip309394,card99059,1
71338,SE,mcdebit,554501.0,120000.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email314719,ip231481,card112279,1
109781,GB,visadebit,446274.0,9265.0,GBP,GB,Ecommerce,True,1,UKAccount,email14818,ip184274,card63467,1
22780,GB,visadebit,492181.0,6300.0,GBP,GB,Ecommerce,True,1,UKAccount,email101281,ip95647,card67188,1
70459,AU,mccredit,532655.0,10750.0,AUD,AU,Ecommerce,True,0,APACAccount,email309282,ip23677,card14837,1
210008,AU,visabusiness,433687.0,41000.0,AUD,AU,Ecommerce,True,0,APACAccount,email265692,ip158482,card124182,1
104935,GB,visaplatinum,492942.0,9395.0,GBP,GB,Ecommerce,True,1,UKAccount,email303299,ip192978,card252616,1
200675,SE,mccredit,520991.0,82900.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email89680,ip179363,card124680,1
4242,GB,visadebit,446238.0,8774.0,GBP,GB,Ecommerce,True,1,UKAccount,email294275,ip345644,card195609,1
156446,AU,mccredit,521729.0,12000.0,AUD,AU,Ecommerce,True,0,APACAccount,email75493,ip22266,card100223,1
193805,GB,visadebit,475117.0,6090.0,GBP,GB,Ecommerce,True,1,UKAccount,email31917,ip294406,card232615,1
149446,GB,visagold,402396.0,3700.0,GBP,GB,Ecommerce,True,1,UKAccount,email73425,ip285774,card7406,1
93237,GB,visadebit,465861.0,4395.0,GBP,GB,Ecommerce,True,1,UKAccount,email154567,ip189726,card259703,1
100869,GB,mcdebit,557379.0,1075.0,GBP,GB,Ecommerce,True,1,UKAccount,email185829,ip244823,card36498,1
15515,SE,visadebit,458109.0,34650.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email196845,ip165997,card68153,1
140627,GB,visadebit,450875.0,5270.0,GBP,GB,Ecommerce,True,1,UKAccount,email176558,ip267791,card208084,1
213601,GB,visadebit,465859.0,7595.0,GBP,GB,Ecommerce,True,1,UKAccount,email122895,ip184963,card139435,1
215850,SE,mcdebit,554501.0,94900.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email184717,ip7014,card114036,1
20886,GB,visadebit,475117.0,9095.0,GBP,GB,Ecommerce,True,1,UKAccount,email58121,ip208050,card115064,1
83036,GB,visadebit,492181.0,6345.0,GBP,GB,Ecommerce,True,1,UKAccount,email92092,ip149178,card144535,1
161524,GB,visadebit,446291.0,6595.0,GBP,GB,Ecommerce,True,1,UKAccount,email232009,ip235507,card36156,1
95369,GB,visadebit,475130.0,6090.0,GBP,GB,Ecommerce,True,1,UKAccount,email300266,ip185360,card129286,1
178726,GB,visadebit,475714.0,6700.0,GBP,GB,Ecommerce,True,1,UKAccount,email69657,ip223395,card15628,1
215578,GB,mccredit,552157.0,4195.0,GBP,GB,Ecommerce,True,1,UKAccount,email261140,ip182915,card127847,1
107977,SE,mcdebit,554501.0,55900.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email24574,ip172884,card190616,1
174862,SE,visadebit,453903.0,218400.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email18405,ip179402,card229193,1
146884,GB,visadebit,453978.0,10000.0,GBP,GB,Ecommerce,True,1,UKAccount,email35898,ip198943,card54807,1
223376,AU,visadebit,401795.0,6000.0,AUD,AU,Ecommerce,True,0,APACAccount,email185703,ip31525,card256201,1
94449,GB,visadebit,492181.0,3195.0,GBP,GB,Ecommerce,True,1,UKAccount,email277126,ip232984,card174560,1
177417,GB,mccredit,518652.0,2875.0,GBP,GB,Ecommerce,,1,UKAccount,email216446,ip52346,card110618,1
174476,AU,visabusiness,456480.0,16500.0,AUD,AU,Ecommerce,True,0,APACAccount,email200012,ip29285,card26662,1
144887,GB,visadebit,465942.0,3750.0,GBP,GB,Ecommerce,True,1,UKAccount,email343010,ip232224,card237094,1
228107,GB,visadebit,475128.0,7895.0,GBP,GB,Ecommerce,True,1,UKAccount,email50242,ip139053,card99778,1
166569,GB,visadebit,446291.0,5095.0,GBP,GB,Ecommerce,True,1,UKAccount,email317601,ip37153,card228111,1
99612,SE,visadebit,453903.0,27400.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email164361,ip233207,card80196,1
8307,GB,visadebit,492181.0,6345.0,GBP,GB,Ecommerce,True,1,UKAccount,email189455,ip207779,card29452,1
37429,GB,visadebit,492181.0,11430.0,GBP,GB,Ecommerce,True,1,UKAccount,email202183,ip225668,card114349,1
18579,GB,mcdebit,557349.0,3100.0,GBP,GB,Ecommerce,True,1,UKAccount,email67961,ip349426,card269058,1
182667,GB,visadebit,446238.0,7095.0,GBP,GB,Ecommerce,True,1,UKAccount,email265495,ip344819,card183356,1
186442,GB,visadebit,465858.0,5595.0,GBP,GB,Ecommerce,,1,UKAccount,email280295,ip184942,card169923,1
167990,AU,mccredit,521729.0,13450.0,AUD,AU,Ecommerce,True,0,APACAccount,email31605,ip147210,card60337,1
105840,GB,visadebit,446272.0,7000.0,GBP,GB,Ecommerce,True,1,UKAccount,email244675,ip235021,card173949,1
159905,GB,visadebit,446238.0,5000.0,GBP,GB,Ecommerce,True,1,UKAccount,email334369,ip54585,card69953,1
61132,GB,visadebit,492181.0,8500.0,GBP,GB,Ecommerce,True,1,UKAccount,email135184,ip7889,card237875,1
141516,GB,mccredit,512687.0,6700.0,GBP,GB,Ecommerce,True,1,UKAccount,email277631,ip71818,card186647,1
15384,GB,visadebit,454742.0,7895.0,GBP,GB,Ecommerce,True,1,UKAccount,email327671,ip251966,card92660,1
169529,GB,mccredit,530127.0,1200.0,GBP,GB,Ecommerce,True,1,UKAccount,email160373,ip118528,card201312,1
228349,GB,visadebit,475130.0,11900.0,GBP,GB,Ecommerce,True,1,UKAccount,email67486,ip141728,card131362,1
79868,GB,visadebit,476230.0,4500.0,GBP,GB,Ecommerce,True,1,UKAccount,email117463,ip268385,card7462,1
185710,GB,visadebit,454313.0,9300.0,GBP,GB,Ecommerce,True,1,UKAccount,email175649,ip149573,card194365,1
108768,GB,visadebit,492181.0,6700.0,GBP,GB,Ecommerce,True,1,UKAccount,email105751,ip97284,card5035,1
42710,GB,visadebit,492181.0,4195.0,GBP,GB,Ecommerce,True,1,UKAccount,email330748,ip257428,card24442,1
74084,GB,visadebit,465943.0,3000.0,GBP,GB,Ecommerce,True,1,UKAccount,email325781,ip275496,card166980,1
100431,GB,visaplatinum,492942.0,7400.0,GBP,GB,Ecommerce,True,1,UKAccount,email135338,ip249215,card62290,1
184842,GB,visadebit,465943.0,6345.0,GBP,GB,Ecommerce,True,1,UKAccount,email298798,ip197124,card43135,1
83942,GB,visadebit,446272.0,7095.0,GBP,GB,Ecommerce,True,1,UKAccount,email73407,ip287775,card193876,1
144451,GB,visadebit,475139.0,4700.0,GBP,GB,Ecommerce,True,1,UKAccount,email204753,ip325184,card196341,1
104279,GB,visadebit,465943.0,7095.0,GBP,GB,Ecommerce,True,1,UKAccount,email117856,ip197707,card166927,1
152019,GB,mccredit,542195.0,6200.0,GBP,GB,Ecommerce,,1,UKAccount,email246336,ip276012,card182396,1
88575,GB,visadebit,446291.0,3495.0,GBP,GB,Ecommerce,,1,UKAccount,email298995,ip176952,card201007,1
41977,GB,visadebit,450875.0,2500.0,GBP,GB,Ecommerce,True,1,UKAccount,email27491,ip300600,card14423,1
230415,GB,mccredit,540463.0,10720.0,GBP,GB,Ecommerce,,1,UKAccount,email77829,ip209220,card183556,1
156606,GB,mccredit,518791.0,3500.0,GBP,GB,Ecommerce,True,1,UKAccount,email257936,ip91609,card90792,1
128681,NZ,mccredit,524651.0,5750.0,NZD,NZ,Ecommerce,True,0,APACAccount,email210460,ip28252,card261228,1
42058,GB,visadebit,465858.0,8500.0,GBP,GB,Ecommerce,True,1,UKAccount,email262796,ip348387,card189404,1
62713,GB,visadebit,475144.0,4035.0,GBP,GB,Ecommerce,,1,UKAccount,email69099,ip118514,card90172,1
119103,SE,visadebit,453904.0,190000.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email233573,ip125571,card23375,1
171369,SE,mcdebit,554501.0,98500.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email88191,ip62579,card257462,1
196707,GB,visadebit,475119.0,4675.0,GBP,GB,Ecommerce,True,1,UKAccount,email145788,ip241332,card71580,1
36922,AU,mccredit,535318.0,6000.0,AUD,AU,ContAuth,False,0,APACAccount,email95576,ip146462,card228519,1
18583,NZ,visadebit,428418.0,16150.0,NZD,NZ,Ecommerce,True,0,APACAccount,email117945,ip117216,card249485,1
47742,GB,visadebit,465858.0,10450.0,GBP,GB,Ecommerce,True,1,UKAccount,email205664,ip105699,card172335,1
159502,AU,visadebit,423953.0,43400.0,AUD,AU,ContAuth,False,0,APACAccount,email71684,ip5545,card258187,1
107943,GB,visaclassic,454638.0,7095.0,GBP,GB,Ecommerce,True,1,UKAccount,email299058,ip342632,card111310,1
119885,AU,visadebit,404137.0,15050.0,AUD,AU,Ecommerce,True,0,APACAccount,email271788,ip146340,card105600,1
234244,GB,visagold,494120.0,8895.0,GBP,GB,Ecommerce,True,1,UKAccount,email193492,ip7640,card79334,1
144943,GB,visadebit,465944.0,2800.0,GBP,GB,Ecommerce,True,1,UKAccount,email29489,ip334957,card140416,1
211139,GB,visadebit,475129.0,3195.0,GBP,GB,Ecommerce,True,1,UKAccount,email269810,ip187560,card249081,1
185060,GB,visaplatinum,492910.0,2595.0,GBP,GB,Ecommerce,True,1,UKAccount,email46926,ip194408,card196276,1
80621,SE,mcdebit,554501.0,108500.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email104542,ip173175,card72758,1
179777,GB,visadebit,446292.0,3800.0,GBP,GB,Ecommerce,True,1,UKAccount,email315813,ip248989,card68582,1
127811,GB,visadebit,454742.0,6255.0,GBP,GB,Ecommerce,True,1,UKAccount,email298145,ip119038,card240429,1
154268,GB,visadebit,465859.0,18125.0,GBP,GB,Ecommerce,True,1,UKAccount,email297938,ip135196,card162818,1
128005,NZ,visaclassic,454860.0,24225.0,NZD,NZ,Ecommerce,True,0,APACAccount,email126187,ip34526,card139721,1
157795,GB,mccredit,552085.0,9895.0,GBP,GB,Ecommerce,True,1,UKAccount,email227894,ip234890,card158923,1
107112,SA,visadebit,405433.0,13895.0,GBP,SA,Ecommerce,True,1,UKAccount,email270346,ip53326,card6305,1
84384,SE,visadebit,453903.0,59400.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email196491,ip233660,card60657,1
175222,MX,mccredit,554900.0,159900.0,MXN,MX,Ecommerce,True,0,MexicoAccount,email346374,ip84442,card271041,1
84295,GB,mccredit,518652.0,12874.0,GBP,GB,Ecommerce,True,1,UKAccount,email244134,ip15469,card224314,1
206513,GB,visadebit,475129.0,6895.0,GBP,GB,Ecommerce,True,1,UKAccount,email319932,ip323389,card45700,1
146925,AU,mccredit,524309.0,11850.0,AUD,AU,Ecommerce,True,0,APACAccount,email308467,ip117616,card30768,1
193360,GB,visaclassic,477596.0,2700.0,GBP,GB,Ecommerce,,1,UKAccount,email28032,ip193251,card67170,1
223107,GB,visadebit,475149.0,5000.0,GBP,GB,ContAuth,False,0,UKAccount,email174227,ip341857,card32058,1
47048,GB,visadebit,475129.0,3600.0,GBP,GB,Ecommerce,True,1,UKAccount,email274896,ip120705,card167082,1
42633,GB,mccredit,525303.0,5595.0,GBP,GB,Ecommerce,,1,UKAccount,email272702,ip9668,card250824,1
86383,GB,visadebit,492181.0,2495.0,GBP,GB,Ecommerce,True,1,UKAccount,email233692,ip293425,card37987,1
69770,GB,visadebit,465943.0,6800.0,GBP,GB,Ecommerce,True,1,UKAccount,email184454,ip88751,card270128,1
169360,GB,visadebit,465858.0,16000.0,GBP,GB,Ecommerce,True,1,UKAccount,email227078,ip336466,card63676,1
234943,GB,visadebit,492181.0,7000.0,GBP,GB,Ecommerce,True,1,UKAccount,email65977,ip222649,card54842,1
9711,GB,visadebit,475116.0,4300.0,GBP,GB,Ecommerce,True,1,UKAccount,email268601,ip102570,card54181,1
164025,GB,visadebit,454313.0,9225.0,GBP,GB,Ecommerce,True,1,UKAccount,email25807,ip152844,card180974,1
53532,GB,visadebit,446291.0,4039.0,GBP,GB,Ecommerce,True,1,UKAccount,email42674,ip263631,card234502,1
85824,SE,mccredit,543560.0,69400.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email183220,ip292397,card271201,1
148678,GB,mccredit,543458.0,4900.0,GBP,GB,Ecommerce,True,1,UKAccount,email31186,ip349931,card68834,1
14675,GB,visadebit,492181.0,5495.0,GBP,GB,Ecommerce,True,1,UKAccount,email254164,ip251642,card187573,1
214644,GB,visadebit,465942.0,2800.0,GBP,GB,Ecommerce,True,1,UKAccount,email187316,ip265721,card126880,1
153639,GB,visadebit,475714.0,3275.0,GBP,GB,Ecommerce,True,1,UKAccount,email141050,ip306242,card120497,1
108401,GB,visadebit,475130.0,9250.0,GBP,GB,Ecommerce,True,1,UKAccount,email71081,ip282246,card218494,1
155051,GB,visadebit,465935.0,17365.0,GBP,GB,Ecommerce,True,1,UKAccount,email114750,ip299196,card259520,1
228630,CN,mccredit,528856.0,4500.0,GBP,CN,Ecommerce,True,1,UKAccount,email3433,ip37932,card235115,1
46114,SE,mcdebit,554501.0,94900.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email165828,ip201831,card250159,1
7890,AU,mccredit,532655.0,11500.0,AUD,AU,Ecommerce,True,0,APACAccount,email13696,ip34673,card212975,1
101252,GB,mcdebit,557351.0,7500.0,GBP,GB,Ecommerce,True,1,UKAccount,email69981,ip126103,card155238,1
15305,GB,visadebit,465943.0,17895.0,GBP,GB,Ecommerce,True,1,UKAccount,email81256,ip12265,card88094,1
151962,GB,visadebit,446291.0,3755.0,GBP,GB,Ecommerce,,1,UKAccount,email119629,ip86638,card150291,1
98259,GB,visadebit,446291.0,8500.0,GBP,GB,Ecommerce,True,1,UKAccount,email263101,ip51687,card168615,1
200390,AU,mccredit,521729.0,11050.0,AUD,AU,Ecommerce,True,0,APACAccount,email267710,ip160139,card12744,1
49026,GB,visadebit,446274.0,7095.0,GBP,GB,Ecommerce,True,1,UKAccount,email211912,ip265623,card206046,1
236881,GB,visadebit,465935.0,1655.0,GBP,GB,Ecommerce,True,1,UKAccount,email146108,ip334000,card51724,1
131249,GB,visabusiness,426353.0,16095.0,GBP,GB,Ecommerce,True,1,UKAccount,email27708,ip12882,card198554,1
211724,AU,mccredit,521729.0,9775.0,AUD,AU,Ecommerce,True,0,APACAccount,email77209,ip3588,card63559,1
78392,GB,visadebit,476223.0,995.0,GBP,GB,Ecommerce,True,1,UKAccount,email278754,ip102992,card205817,1
215951,GB,visadebit,465859.0,1160.0,GBP,GB,Ecommerce,True,1,UKAccount,email293443,ip304270,card47735,1
119151,MX,mccredit,557909.0,144415.0,MXN,MX,Ecommerce,True,0,MexicoAccount,email122337,ip78831,card23234,1
142938,GB,visadebit,492181.0,3395.0,GBP,GB,Ecommerce,True,1,UKAccount,email126161,ip206534,card101839,1
67056,GB,visadebit,465858.0,2157.0,GBP,GB,Ecommerce,,1,UKAccount,email156068,ip343474,card231929,1
156885,AU,visadebit,462485.0,8850.0,AUD,AU,Ecommerce,True,0,APACAccount,email108634,ip26871,card81988,1
37632,GB,mccredit,529930.0,10600.0,GBP,GB,Ecommerce,True,1,UKAccount,email256135,ip7180,card119654,1
57824,GB,mccredit,540153.0,8795.0,GBP,GB,Ecommerce,True,1,UKAccount,email42958,ip174159,card133212,1
53150,GB,visaclassic,492943.0,3395.0,GBP,GB,Ecommerce,True,1,UKAccount,email168776,ip310592,card188620,1
55926,AU,mccredit,516361.0,20000.0,AUD,AU,Ecommerce,True,0,APACAccount,email266646,ip18335,card76642,1
204717,GB,visadebit,492181.0,8400.0,GBP,GB,Ecommerce,True,1,UKAccount,email331532,ip345182,card159136,1
174101,GB,visadebit,492181.0,10095.0,GBP,GB,Ecommerce,,1,UKAccount,email226101,ip50898,card176601,1
32970,GB,visadebit,498824.0,6700.0,GBP,GB,Ecommerce,True,1,UKAccount,email132205,ip126122,card249994,1
60499,GB,mccredit,543458.0,5695.0,GBP,FR,Ecommerce,True,1,UKAccount,email204223,ip318670,card195142,1
53501,GB,mccredit,518652.0,5100.0,GBP,GB,Ecommerce,True,1,UKAccount,email324056,ip336237,card106549,1
192854,GB,mccredit,552157.0,7895.0,GBP,GB,Ecommerce,,1,UKAccount,email274161,ip11535,card215639,1
33835,GB,mccredit,518652.0,5600.0,GBP,GB,Ecommerce,,1,UKAccount,email204234,ip208116,card240329,1
114088,GB,visaplatinum,492910.0,7095.0,GBP,GB,Ecommerce,True,1,UKAccount,email115855,ip300013,card199847,1
159946,GB,visadebit,465859.0,1162.0,GBP,GB,Ecommerce,True,1,UKAccount,email175066,ip339861,card164317,1
47500,GB,visadebit,475130.0,9395.0,GBP,GB,Ecommerce,True,1,UKAccount,email108285,ip171264,card176358,1
64658,AU,visaclassic,494052.0,5000.0,AUD,AU,Ecommerce,True,0,APACAccount,email87728,ip157285,card210493,1
140954,GB,visadebit,476224.0,2795.0,GBP,GB,Ecommerce,True,1,UKAccount,email124695,ip324437,card173823,1
74373,GB,visadebit,465859.0,6035.0,GBP,GB,Ecommerce,True,1,UKAccount,email266601,ip134707,card165791,1
222652,GB,visadebit,465904.0,3995.0,GBP,GB,Ecommerce,True,1,UKAccount,email136831,ip96692,card12520,1
5231,GB,mccredit,552188.0,1970.0,GBP,GB,Ecommerce,True,1,UKAccount,email77629,ip51416,card216835,1
126675,SE,visadebit,453903.0,47400.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email75743,ip144479,card235101,1
164542,GB,visadebit,475130.0,6770.0,GBP,GB,Ecommerce,True,1,UKAccount,email231891,ip224199,card252438,1
5416,MX,mcdebit,525678.0,144415.0,MXN,MX,Ecommerce,True,0,MexicoAccount,email332253,ip68350,card171288,1
147242,SE,visadebit,457241.0,59900.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email272902,ip201045,card184281,1
231145,GB,visadebit,453979.0,6895.0,GBP,GB,Ecommerce,True,1,UKAccount,email298236,ip155938,card145938,1
98962,GB,visaclassic,492949.0,3475.0,GBP,GB,Ecommerce,True,1,UKAccount,email66570,ip240941,card271111,1
130832,GB,visadebit,454313.0,6695.0,GBP,GB,Ecommerce,True,1,UKAccount,email108596,ip340709,card212798,1
64237,MX,visaplatinum,477214.0,34900.0,MXN,MX,Ecommerce,True,0,MexicoAccount,email195583,ip78785,card199048,1
86373,GB,visadebit,465923.0,3000.0,GBP,QA,Ecommerce,True,1,UKAccount,email297101,ip142215,card174935,1
173150,GB,visagold,419984.0,8500.0,GBP,GB,Ecommerce,True,1,UKAccount,email205335,ip191744,card4625,1
2786,GB,mcdebit,532916.0,15700.0,GBP,GB,Ecommerce,True,1,UKAccount,email319282,ip309227,card190530,1
